35.6331998,139.2710739
35.6330469,139.2710704
35.6328463,139.2710412
35.6325482,139.2708673
35.6322502,139.2705838
35.6317639,139.2701061
35.6314674,139.2698138
35.6313893,139.2697600
35.6312944,139.2697136
35.6311833,139.2696772
35.6309297,139.2696041
35.6308355,139.2695858
35.6307546,139.2695848
35.6306438,139.2695977
35.6301953,139.2696590
35.6301203,139.2696652
35.6300459,139.2696538
35.6299797,139.2696192
35.6296305,139.2693838
35.6294868,139.2693052
35.6293384,139.2692375
35.6291909,139.2691638
35.6290539,139.2690865
35.6289345,139.2689776
35.6288518,139.2688212
35.6287777,139.2686281
35.6286866,139.2684361
35.6285306,139.2682647
35.6284288,139.2681312
35.6282532,139.2678994
35.6281197,139.2676746
35.6279827,139.2673656
35.6278170,139.2669933
35.6275985,139.2664115
35.6274617,139.2659098
35.6273924,139.2655877
35.6273269,139.2652904
35.6272526,139.2647925
35.6271650,139.2644723
35.6269969,139.2641592
35.6268233,139.2639727
35.6266517,139.2638502
35.6265112,139.2637753
35.6263485,139.2637099
35.6261346,139.2636748
35.6259857,139.2636728
35.6216369,139.2629353
35.6205782,139.2624500
35.6204213,139.2623998
35.6202009,139.2623594
35.6199702,139.2623745
35.6196536,139.2624416
35.6190500,139.2625626
35.6187504,139.2626157
35.6185248,139.2626336
35.6183818,139.2626163
35.6181791,139.2625259
35.6180321,139.2623826
35.6179186,139.2621768
35.6178580,139.2619653
35.6178516,139.2617279
35.6179050,139.2615317
35.6179683,139.2614288
35.6187188,139.2605813
35.6188649,139.2603931
35.6189476,139.2602158
35.6189855,139.2600562
35.6189905,139.2598558
35.6189569,139.2596876
35.6187775,139.2591171
35.6187465,139.2588224
35.6187452,139.2585820
35.6187808,139.2583334
35.6188542,139.2580950
35.6189382,139.2577607
35.6190601,139.2570543
35.6191359,139.2566596
35.6192199,139.2563234
35.6193052,139.2560447
35.6193613,139.2558217
35.6193853,139.2556160
35.6193945,139.2554076
35.6193066,139.2547719
35.6192037,139.2541193
35.6190816,139.2536912
35.6189137,139.2533672
35.6187563,139.2531813
35.6183505,139.2528278
35.6180952,139.2526706
35.6175651,139.2523925
35.6173475,139.2522189
35.6172176,139.2520652
35.6171042,139.2518882
35.6170270,139.2517123
35.6167203,139.2505516
35.6166545,139.2500358
35.6164440,139.2477996
35.6161795,139.2449524
35.6161350,139.2446627
35.6160812,139.2444007
35.6159964,139.2440917
35.6158904,139.2437677
35.6158219,139.2435204
35.6157982,139.2432527
35.6158143,139.2430129
35.6158581,139.2427162
35.6159599,139.2420480
35.6160221,139.2412405
35.6160526,139.2409986
35.6161363,139.2408033
35.6162484,139.2406469
35.6163612,139.2405379
35.6165433,139.2404216
35.6173524,139.2400625
35.6176020,139.2400229
35.6182123,139.2400140
35.6184040,139.2399727
35.6185435,139.2399049
35.6186667,139.2397820
35.6187722,139.2395790
35.6189881,139.2389854
35.6191021,139.2386501
35.6192395,139.2383583
35.6192790,139.2381284
35.6192576,139.2380021
35.6191933,139.2377873
35.6191992,139.2376011
35.6192301,139.2374662
35.6193180,139.2373313
35.6194154,139.2372527
35.6195330,139.2372135
35.6196690,139.2372025
35.6198535,139.2372326
35.6199834,139.2372371
35.6200994,139.2371977
35.6201819,139.2371222
35.6202911,139.2369605
35.6204903,139.2366231
35.6205579,139.2364239
35.6205233,139.2360072
35.6204441,139.2356211
35.6203445,139.2353969
35.6202560,139.2352726
35.6200430,139.2349343
35.6199418,139.2347371
35.6197915,139.2343790
35.6196794,139.2339915
35.6196276,139.2337040
35.6195625,139.2334233
35.6194766,139.2331035
35.6194412,139.2328405
35.6194108,139.2325320
35.6193476,139.2323327
35.6192273,139.2321299
35.6190700,139.2319087
35.6189935,139.2315632
35.6190641,139.2312695
35.6192527,139.2309452
35.6194558,139.2306051
35.6196686,139.2303359
35.6200471,139.2301538
35.6202930,139.2300544
35.6204289,139.2299367
35.6205450,139.2297337
35.6206022,139.2296378
35.6209129,139.2291132
35.6210370,139.2287919
35.6210595,139.2286125
35.6210444,139.2282282
35.6209895,139.2279869
35.6209260,139.2278817
35.6208421,139.2278033
35.6203311,139.2274094
35.6202754,139.2272625
35.6202449,139.2271056
35.6202200,139.2267514
35.6201858,139.2262881
35.6201661,139.2258278
35.6201829,139.2256487
35.6202364,139.2255331
35.6203275,139.2254510
35.6204740,139.2254217
35.6207466,139.2254180
35.6208974,139.2253635
35.6209626,139.2252675
35.6209840,139.2251205
35.6209362,139.2249861
35.6204982,139.2244705
35.6204090,139.2242853
35.6203755,139.2240820
35.6204197,139.2237663
35.6204158,139.2235855
35.6203885,139.2232878
35.6204071,139.2230965
35.6204827,139.2229058
35.6206210,139.2226966
35.6207845,139.2225212
35.6210542,139.2222614
35.6211303,139.2221650
35.6211818,139.2220717
35.6211883,139.2219507
35.6211820,139.2218343
35.6211634,139.2217450
35.6211172,139.2216624
35.6210479,139.2215741
35.6209635,139.2215122
35.6208604,139.2215087
35.6203255,139.2217297
35.6200931,139.2217911
35.6198276,139.2218116
35.6195962,139.2216633
35.6192585,139.2213800
35.6191730,139.2213229
35.6189849,139.2212875
35.6188449,139.2213503
35.6183741,139.2216177
35.6182538,139.2216778
35.6181155,139.2216995
35.6179982,139.2216311
35.6179095,139.2214672
35.6178846,139.2213157
35.6178979,139.2211929
35.6179775,139.2210711
35.6182958,139.2209179
35.6184959,139.2208353
35.6186694,139.2206907
35.6189447,139.2202362
35.6189805,139.2200133
35.6189526,139.2199146
35.6188169,139.2197835
35.6187151,139.2197711
35.6184460,139.2197899
35.6181775,139.2198049
35.6180430,139.2198153
35.6178964,139.2197788
35.6177561,139.2197250
35.6174528,139.2197628
35.6173757,139.2197477
35.6171618,139.2196381
35.6170532,139.2196081
35.6169286,139.2196141
35.6164586,139.2197760
35.6163230,139.2198697
35.6161337,139.2200559
35.6159301,139.2202093
35.6158387,139.2202519
35.6157378,139.2202880
35.6150678,139.2202813
35.6149489,139.2200900
35.6313196,139.2678625
35.6315636,139.2674302
35.6312440,139.2680166
35.6404374,139.2729046
35.6405699,139.2713050
35.6406447,139.2706599
35.6409212,139.2692483
35.6413019,139.2673840
35.6413887,139.2663455
35.6413676,139.2659124
35.6412557,139.2649552
35.6410862,139.2644447
35.6410152,139.2640207
35.6408438,139.2634560
35.6407369,139.2632283
35.6403210,139.2626618
35.6400368,139.2622040
35.6398475,139.2618875
35.6396856,139.2613903
35.6396550,139.2611638
35.6396000,139.2605405
35.6393715,139.2597743
35.6393281,139.2595247
35.6392598,139.2586101
35.6391818,139.2582307
35.6391034,139.2578562
35.6389593,139.2570760
35.6389303,139.2568958
35.6393215,139.2569763
35.6397366,139.2574158
35.6388883,139.2566607
35.6388426,139.2563719
35.6388156,139.2562293
35.6387759,139.2560259
35.6387234,139.2558737
35.6386664,139.2557336
35.6385985,139.2555891
35.6385517,139.2554861
35.6385167,139.2553963
35.6384838,139.2552860
35.6384860,139.2549694
35.6385111,139.2548337
35.6386164,139.2545411
35.6387085,139.2543768
35.6388675,139.2541748
35.6392492,139.2537874
35.6396076,139.2534179
35.6397402,139.2532806
35.6398249,139.2531654
35.6398680,139.2530611
35.6398848,139.2529409
35.6398805,139.2528245
35.6398685,139.2527006
35.6398035,139.2522819
35.6396286,139.2514524
35.6395334,139.2509518
35.6395105,139.2507539
35.6395112,139.2505728
35.6395339,139.2499312
35.6395597,139.2496259
35.6395607,139.2494446
35.6395346,139.2492974
35.6394144,139.2487384
35.6393937,139.2485738
35.6393942,139.2484364
35.6394284,139.2483119
35.6394939,139.2481836
35.6395673,139.2480306
35.6396189,139.2478472
35.6396507,139.2477087
35.6397838,139.2470987
35.6398031,139.2469516
35.6398122,139.2468040
35.6398094,139.2464720
35.6398125,139.2462359
35.6398166,139.2460662
35.6398448,139.2458648
35.6398867,139.2456503
35.6399425,139.2454185
35.6400192,139.2451353
35.6400959,139.2448606
35.6401303,139.2447055
35.6401407,139.2445850
35.6401327,139.2444697
35.6401224,139.2443410
35.6400401,139.2437706
35.6400158,139.2435663
35.6399884,139.2434497
35.6399489,139.2433563
35.6398765,139.2432072
35.6398102,139.2430853
35.6397424,139.2429922
35.6395587,139.2428995
35.6394853,139.2429103
35.6393972,139.2429578
35.6389970,139.2432243
35.6388406,139.2432465
35.6387670,139.2432025
35.6387056,139.2431251
35.6386518,139.2429184
35.6386505,139.2428251
35.6386776,139.2427098
35.6387767,139.2425529
35.6389268,139.2423467
35.6391835,139.2419801
35.6392314,139.2418562
35.6392392,139.2417489
35.6392301,139.2416476
35.6391710,139.2414639
35.6391518,139.2413824
35.6391385,139.2410895
35.6391234,139.2407671
35.6391388,139.2406957
35.6393733,139.2405528
35.6394286,139.2404313
35.6394418,139.2401424
35.6394301,139.2398986
35.6394054,139.2394619
35.6394054,139.2392387
35.6394125,139.2388944
35.6394284,139.2387573
35.6394499,139.2386775
35.6394908,139.2385807
35.6396143,139.2383798
35.6396479,139.2382911
35.6396697,139.2381614
35.6396707,139.2380739
35.6396667,139.2378102
35.6396558,139.2377378
35.6395850,139.2372970
35.6395699,139.2369605
35.6395774,139.2363192
35.6396211,139.2358692
35.6397303,139.2349602
35.6397830,139.2346332
35.6398508,139.2342738
35.6399180,139.2336325
35.6399611,139.2332197
35.6399576,139.2330768
35.6399071,139.2328493
35.6398419,139.2327007
35.6397231,139.2324408
35.6396702,139.2319863
35.6396834,139.2318559
35.6397281,139.2316492
35.6398062,139.2313515
35.6398830,139.2310119
35.6399040,139.2308905
35.6399432,139.2305456
35.6399387,139.2304363
35.6398246,139.2300344
35.6398028,139.2299322
35.6397937,139.2298392
35.6398099,139.2297206
35.6398830,139.2294226
35.6399181,139.2292816
35.6399846,139.2290653
35.6400326,139.2288970
35.6400638,139.2287618
35.6401804,139.2280984
35.6401903,139.2279991
35.6401852,139.2279172
35.6401716,139.2278413
35.6400991,139.2275560
35.6400446,139.2273121
35.6400102,139.2272002
35.6399615,139.2271234
35.6398811,139.2270342
35.6397981,139.2269073
35.6396904,139.2265574
35.6396013,139.2262794
35.6395395,139.2261003
35.6394744,139.2259213
35.6394110,139.2257758
35.6393262,139.2255774
35.6391905,139.2252890
35.6391769,139.2252294
35.6391807,139.2251558
35.6391987,139.2250995
35.6392325,139.2250617
35.6392841,139.2250494
35.6393320,139.2250781
35.6393637,139.2251318
35.6393644,139.2252079
35.6393526,139.2253119
35.6393484,139.2254160
35.6393766,139.2255106
35.6394151,139.2255873
35.6396189,139.2259048
35.6396652,139.2259478
35.6397634,139.2259451
35.6397932,139.2259093
35.6398115,139.2258488
35.6398106,139.2257878
35.6397832,139.2257326
35.6397326,139.2257010
35.6396659,139.2256862
35.6395409,139.2255962
35.6394910,139.2254804
35.6394801,139.2253763
35.6394888,139.2252139
35.6394959,139.2251015
35.6394981,139.2250182
35.6394761,139.2249357
35.6394345,139.2248593
35.6393612,139.2247267
35.6393357,139.2246145
35.6393179,139.2244264
35.6393279,139.2243013
35.6393401,139.2241761
35.6393493,139.2240192
35.6393460,139.2238442
35.6392878,139.2233522
35.6392716,139.2225668
35.6325758,139.2699559
35.6404224,139.2281659
35.6403801,139.2275939
35.6403362,139.2273035
35.6403716,139.2296733
35.6404295,139.2287605
35.6404337,139.2284841
35.6403235,139.2304436
35.6403292,139.2311703
35.6403928,139.2320049
35.6403518,139.2315494
35.6405510,139.2336358
35.6405100,139.2331072
35.6405783,139.2346868
35.6405694,139.2339539
35.6401162,139.2376405
35.6401953,139.2372179
35.6404069,139.2361739
35.6405084,139.2355848
35.6405431,139.2352450
35.6401624,139.2405434
35.6400823,139.2401368
35.6399994,139.2393806
35.6399911,139.2387010
35.6400165,139.2383604
35.6402754,139.2410257
35.6252267,139.2436878
35.6302672,139.2544810
35.6300579,139.2543094
35.6300056,139.2536871
35.6299591,139.2532655
35.6295972,139.2527022
35.6292179,139.2521711
35.6290914,139.2519727
35.6281743,139.2517130
35.6278479,139.2513340
35.6277154,139.2509179
35.6276516,139.2505443
35.6271973,139.2500561
35.6269140,139.2500527
35.6264222,139.2501340
35.6261819,139.2505569
35.6261010,139.2508646
35.6256453,139.2506830
35.6255288,139.2502939
35.6257180,139.2500197
35.6260739,139.2498312
35.6263977,139.2498529
35.6264442,139.2493559
35.6262145,139.2487572
35.6261163,139.2482797
35.6259879,139.2479006
35.6261839,139.2469902
35.6263864,139.2464940
35.6261918,139.2458894
35.6258546,139.2454473
35.6258299,139.2447629
35.6256119,139.2443605
35.6255203,139.2442533
35.6253677,139.2440709
35.6249651,139.2434840
35.6246511,139.2431514
35.6252829,139.2441541
35.6249927,139.2442372
35.6246346,139.2444794
35.6241536,139.2446932
35.6237205,139.2450872
35.6234417,139.2452769
35.6229883,139.2456858
35.6228727,139.2458279
35.6227160,139.2460672
35.6226067,139.2461330
35.6226034,139.2453402
35.6223663,139.2454395
35.6223014,139.2470916
35.6224566,139.2481992
35.6225479,139.2484203
35.6229314,139.2483660
35.6224434,139.2487859
35.6226953,139.2508496
35.6228397,139.2510830
35.6245379,139.2525943
35.6248869,139.2527079
35.6252673,139.2531328
35.6254317,139.2535058
35.6262282,139.2544589
35.6265165,139.2550635
35.6267226,139.2559019
35.6267282,139.2561479
35.6273917,139.2569039
35.6275322,139.2569406
35.6279158,139.2568555
35.6281746,139.2571733
35.6285197,139.2581813
35.6286406,139.2587173
35.6288935,139.2592511
35.6285396,139.2599942
35.6285317,139.2602469
35.6285032,139.2604517
35.6284301,139.2607676
35.6284429,139.2610250
35.6285708,139.2613841
35.6292426,139.2612605
35.6293874,139.2611089
35.6296178,139.2609856
35.6299729,139.2608942
35.6302055,139.2613974
35.6303233,139.2617026
35.6302860,139.2618366
35.6304204,139.2621452
35.6306201,139.2622259
35.6307000,139.2624547
35.6307945,139.2629169
35.6308173,139.2638898
35.6307844,139.2644195
35.6306396,139.2650542
35.6309044,139.2660746
35.6310763,139.2667220
35.6324979,139.2703296
35.6309942,139.2669838
35.6313594,139.2684586
35.6315453,139.2691691
35.6321135,139.2699465
35.6311238,139.2671198
35.6310728,139.2561865
35.6243561,139.2424830
35.6241686,139.2426117
35.6239493,139.2428126
35.6239392,139.2430304
35.6238785,139.2431548
35.6238639,139.2433650
35.6258462,139.2432901
35.6257110,139.2432419
35.6256151,139.2430863
35.6253927,139.2424587
35.6253317,139.2422655
35.6251311,139.2421046
35.6250221,139.2420027
35.6246146,139.2417599
35.6245800,139.2420042
35.6236035,139.2437168
35.6236528,139.2437836
35.6241598,139.2439346
35.6242894,139.2440770
35.6243255,139.2445268
35.6257512,139.2445132
35.6256980,139.2440733
35.6258863,139.2437272
35.6260599,139.2433116
35.6258456,139.2504493
35.6258021,139.2504225
35.6257472,139.2502303
35.6263920,139.2500514
35.6262343,139.2501410
35.6260096,139.2503991
35.6281060,139.2505404
35.6279143,139.2503037
35.6273836,139.2501032
35.6288398,139.2514423
35.6288651,139.2511001
35.6287589,139.2508761
35.6293954,139.2530713
35.6293388,139.2531509
35.6296058,139.2543704
35.6297716,139.2540021
35.6296665,139.2537034
35.6294399,139.2535242
35.6293509,139.2533898
35.6297231,139.2532206
35.6300063,139.2531758
35.6299765,139.2532172
35.6304877,139.2537283
35.6305080,139.2533152
35.6302976,139.2531907
35.6302571,139.2529717
35.6301722,139.2528174
35.6301358,139.2530066
35.6298011,139.2554388
35.6296278,139.2553443
35.6294065,139.2551320
35.6293338,139.2550097
35.6292983,139.2548034
35.6293714,139.2546473
35.6303562,139.2555868
35.6303190,139.2557872
35.6302745,139.2558021
35.6300263,139.2555527
35.6302485,139.2552727
35.6305525,139.2553460
35.6307108,139.2552027
35.6306293,139.2550374
35.6306698,139.2548682
35.6306941,139.2545645
35.6301906,139.2548312
35.6306970,139.2553313
35.6302782,139.2558977
35.6288033,139.2588050
35.6306611,139.2563661
35.6305041,139.2561944
35.6308983,139.2564081
35.6341461,139.2570780
35.6340833,139.2570625
35.6337758,139.2571949
35.6318363,139.2568049
35.6315495,139.2565886
35.6335124,139.2626374
35.6338641,139.2619516
35.6333920,139.2573233
35.6331511,139.2572795
35.6328934,139.2572857
35.6325293,139.2573517
35.6323277,139.2574471
35.6321217,139.2573163
35.6351732,139.2594837
35.6349906,139.2590979
35.6346779,139.2585072
35.6344012,139.2574157
35.6343705,139.2609658
35.6344237,139.2607794
35.6344773,139.2606244
35.6344043,139.2601406
35.6343977,139.2600717
35.6345689,139.2602368
35.6346480,139.2603600
35.6354622,139.2611737
35.6354475,139.2605354
35.6348305,139.2608334
35.6353786,139.2602244
35.6353630,139.2604432
35.6341264,139.2615390
35.6342419,139.2613006
35.6349710,139.2612469
35.6350590,139.2620050
35.6351225,139.2621000
35.6351644,139.2620243
35.6352070,139.2618846
35.6352646,139.2617862
35.6354558,139.2615959
35.6353732,139.2618178
35.6354563,139.2617639
35.6355094,139.2617748
35.6349886,139.2612082
35.6318666,139.2668026
35.6321791,139.2660881
35.6325240,139.2654140
35.6326577,139.2651069
35.6327497,139.2649031
35.6329531,139.2643975
35.6330618,139.2639562
35.6332792,139.2635303
35.6334133,139.2629821
35.6307729,139.2562015
35.6160920,139.2407180
35.6162550,139.2405330
35.6166380,139.2403190
35.6175210,139.2400040
35.6173930,139.2399290
35.6167560,139.2402630
35.6170890,139.2400080
35.6167790,139.2402360
35.6173210,139.2398990
35.6163450,139.2404640
35.6166940,139.2403050
35.6172300,139.2399220
35.6168470,139.2401940
35.6169650,139.2400980
35.6158490,139.2413250
35.6158830,139.2417390
35.6158550,139.2411110
35.6158890,139.2410220
35.6155900,139.2433730
35.6157650,139.2423880
35.6158100,139.2422700
35.6156630,139.2429050
35.6157590,139.2424490
35.6157420,139.2425460
35.6157540,139.2424780
35.6158830,139.2421390
35.6156970,139.2427390
35.6156240,139.2431050
35.6155900,139.2438770
35.6155730,139.2435320
35.6158780,139.2446080
35.6157650,139.2443670
35.6159170,139.2447390
35.6156580,139.2441320
35.6159280,139.2454150
35.6159560,139.2449800
35.6159620,139.2451870
35.6159280,139.2456010
35.6161080,139.2460010
35.6162040,139.2462080
35.6159560,139.2456910
35.6162690,139.2476350
35.6160850,139.2474870
35.6161830,139.2476270
35.6161270,139.2475850
35.6162710,139.2471490
35.6161230,139.2473010
35.6160950,139.2473890
35.6161830,139.2472210
35.6166150,139.2467180
35.6166280,139.2468150
35.6165930,139.2466490
35.6164460,139.2470560
35.6164860,139.2470420
35.6165760,139.2469040
35.6164290,139.2464290
35.6163680,139.2471140
35.6165910,139.2468780
35.6169870,139.2480840
35.6163640,139.2476350
35.6165190,139.2476770
35.6166490,139.2477520
35.6170260,139.2482080
35.6170320,139.2485390
35.6170150,139.2481390
35.6170600,139.2487940
35.6169810,139.2511740
35.6170090,139.2508220
35.6169870,139.2506430
35.6169190,139.2497530
35.6169250,139.2502630
35.6167730,139.2515600
35.6170540,139.2491180
35.6169700,139.2495520
35.6169980,139.2510910
35.6169360,139.2512560
35.6169310,139.2504220
35.6169310,139.2512980
35.6176060,139.2614770
35.6176120,139.2622150
35.6171840,139.2523600
35.6176240,139.2613370
35.6176400,139.2617880
35.6175050,139.2526490
35.6167950,139.2518150
35.6176680,139.2611740
35.6176010,139.2620500
35.6176170,139.2614500
35.6167730,139.2517670
35.6176120,139.2615460
35.6211940,139.2280690
35.6211180,139.2277230
35.6210730,139.2294940
35.6211620,139.2291150
35.6212000,139.2284170
35.6212040,139.2287360
35.6201190,139.2306470
35.6199570,139.2309400
35.6203290,139.2304390
35.6197130,139.2320770
35.6196830,139.2316430
35.6197900,139.2324530
35.6197960,139.2312340
35.6200890,139.2334910
35.6202910,139.2342990
35.6199840,139.2327970
35.6203230,139.2348500
35.6207020,139.2300240
35.6208640,139.2297890
35.6205380,139.2301730
35.6204010,139.2359600
35.6203960,139.2359810
35.6203670,139.2357050
35.6203390,139.2356010
35.6203900,139.2359260
35.6204010,139.2364840
35.6204130,139.2363190
35.6203290,139.2352560
35.6192290,139.2373530
35.6191960,139.2375600
35.6193240,139.2378560
35.6192800,139.2372980
35.6194490,139.2371600
35.6192070,139.2376080
35.6191840,139.2374360
35.6194090,139.2372080
35.6202430,139.2368770
35.6200010,139.2369810
35.6203450,139.2367050
35.6201760,139.2369260
35.6199670,139.2369950
35.6203790,139.2366150
35.6201190,139.2369530
35.6197980,139.2370080
35.6184070,139.2401600
35.6185920,139.2400980
35.6178940,139.2402220
35.6190430,139.2392010
35.6182440,139.2401810
35.6188070,139.2398700
35.6180120,139.2402290
35.6187110,139.2400150
35.6189020,139.2395460
35.6187500,139.2399810
35.6191500,139.2388560
35.6193810,139.2382150
35.6193760,139.2380430
35.6192970,139.2385050
35.6191170,139.2389670
35.6193700,139.2382700
35.6176960,139.2527460
35.6187050,139.2534770
35.6180340,139.2529180
35.6184060,139.2532150
35.6188850,139.2535800
35.6194990,139.2536560
35.6195410,139.2536840
35.6194090,139.2542230
35.6196130,139.2539000
35.6193240,139.2542980
35.6196140,139.2538460
35.6191050,139.2535040
35.6192460,139.2543410
35.6192410,139.2543440
35.6189690,139.2563250
35.6189130,139.2567390
35.6188060,139.2569600
35.6189810,139.2552220
35.6188620,139.2550080
35.6189520,139.2546490
35.6190370,139.2560840
35.6188790,139.2547600
35.6189160,139.2547090
35.6187950,139.2570560
35.6189300,139.2566360
35.6188290,139.2549110
35.6189360,139.2551530
35.6188940,139.2567780
35.6188510,139.2548080
35.6190480,139.2560700
35.6191100,139.2554700
35.6191390,139.2557250
35.6190540,139.2560220
35.6191440,139.2555730
35.6190930,139.2544560
35.6186430,139.2581320
35.6187890,139.2575390
35.6185750,139.2583390
35.6187440,139.2578150
35.6185340,139.2584690
35.6184850,139.2587810
35.6186090,139.2591460
35.6189860,139.2595670
35.6184980,139.2586140
35.6186930,139.2593460
35.6185080,139.2589120
35.6193240,139.2598630
35.6181410,139.2608910
35.6183590,139.2609810
35.6178480,139.2609740
35.6181920,139.2609120
35.6177080,139.2611120
35.6179720,139.2609050
35.6180420,139.2608880
35.6185080,139.2610150
35.6188170,139.2608220
35.6184400,139.2610220
35.6189360,139.2607740
35.6178710,139.2626570
35.6177470,139.2625260
35.6178260,139.2626360
35.6193970,139.2603320
35.6193520,139.2604290
35.6193130,139.2604700
35.6194090,139.2602080
35.6193810,139.2599810
35.6201034,139.2631142
35.6206558,139.2625818
35.6207795,139.2624966
35.6209285,139.2624679
35.6204163,139.2628060
35.6210385,139.2624498
35.6218360,139.2624980
35.6211527,139.2623816
35.6215890,139.2623600
35.6213705,139.2623204
35.6060640,139.2630580
35.6063070,139.2633890
35.6061320,139.2632160
35.6063970,139.2634160
35.6062000,139.2633130
35.6065544,139.2636128
35.6070963,139.2641930
35.6074280,139.2644206
35.6071870,139.2643054
35.6077247,139.2645091
35.6066985,139.2637664
35.6072980,139.2643783
35.6079270,139.2645544
35.6069490,139.2640325
35.6068680,139.2638829
35.6086164,139.2648574
35.6086878,139.2649349
35.6083023,139.2646888
35.6091140,139.2654138
35.6088620,139.2652179
35.6084341,139.2647400
35.6085312,139.2647872
35.6079865,139.2645987
35.6081106,139.2646265
35.6092286,139.2655541
35.6098670,139.2659130
35.6101710,139.2660850
35.6103850,139.2661330
35.6106610,139.2661610
35.6093603,139.2658104
35.6094787,139.2658984
35.6107390,139.2662020
35.6108070,139.2662780
35.6113870,139.2672570
35.6110830,139.2669740
35.6112970,139.2672090
35.6108470,139.2663470
35.6111730,139.2670850
35.6118040,139.2673060
35.6119670,139.2673540
35.6115110,139.2672850
35.6109880,139.2668020
35.6124350,139.2672990
35.6131330,139.2669400
35.6132520,139.2669330
35.6135240,139.2671780
35.6133760,139.2669810
35.6122150,139.2673540
35.6127560,139.2671400
35.6128630,139.2671130
35.6130040,139.2670090
35.6135000,139.2671190
35.6134210,139.2670090
35.6135900,139.2673330
35.6145930,139.2679050
35.6143840,139.2680090
35.6139170,139.2679740
35.6146430,139.2678850
35.6136410,139.2675470
35.6142380,139.2680710
35.6136800,139.2676510
35.6137310,139.2677330
35.6140970,139.2680710
35.6140350,139.2680500
35.6164110,139.2681330
35.6170729,139.2674213
35.6153870,139.2677950
35.6170878,139.2672762
35.6149420,139.2678160
35.6170329,139.2674953
35.6155110,139.2678570
35.6167704,139.2677516
35.6150830,139.2677950
35.6171287,139.2669982
35.6173484,139.2666142
35.6171668,139.2668641
35.6172332,139.2667293
35.6158820,139.2682090
35.6159670,139.2682430
35.6161750,139.2682430
35.6162985,139.2682342
35.6188960,139.2634840
35.6182550,139.2628220
35.6186140,139.2632700
35.6189860,139.2635050
35.6184990,139.2631910
35.6181640,139.2627600
35.6187160,139.2633600
35.6190530,139.2645247
35.6192000,139.2635050
35.6200064,139.2631515
35.6194710,139.2634640
35.6196445,139.2634086
35.6198414,139.2632486
35.6201518,139.2639460
35.6202273,139.2637468
35.6193560,139.2644902
35.6196571,139.2645088
35.6192247,139.2644449
35.6197762,139.2643818
35.6202272,139.2634346
35.6202504,139.2636531
35.6191336,139.2644478
35.6199610,139.2641054
35.6187530,139.2650549
35.6189845,139.2646754
35.6188468,139.2648303
35.6175087,139.2665119
35.6187144,139.2654186
35.6178458,139.2662811
35.6187583,139.2653219
35.6223550,139.2628980
35.6221460,139.2627390
35.6228644,139.2633608
35.6229273,139.2634698
35.6225180,139.2629940
35.6227745,139.2631972
35.6230785,139.2636813
35.6226276,139.2630768
35.6201465,139.2632120
35.6201719,139.2633304
35.6202152,139.2633731
35.6238009,139.2638247
35.6246699,139.2641799
35.6243420,139.2641499
35.6233280,139.2637936
35.6248504,139.2641675
35.6240102,139.2639599
35.6237001,139.2637969
35.6242273,139.2641266
35.6232120,139.2637587
35.6244943,139.2641876
35.6239053,139.2638960
